attribute_Decimal,attribute_bool,attribute_Int,attribute_string,attribute_datetime,attribute_timeuuid
-49682.15,TRUE,372251,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7997
-213147.72,FALSE,1563217,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04232
-27435.36,TRUE,210167,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03784
-404249.07,TRUE,2955529,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04693
-285553.44,TRUE,2090745,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8566
-353122.89,TRUE,2583038,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8729
-225583.82,FALSE,1653823,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04262
-254601.38,FALSE,1865237,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04332
-153454.46,FALSE,1128308,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04088
-427877.65,TRUE,3127681,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04750
-129411.35,TRUE,953137,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04030
-329217.95,FALSE,2408873,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04512
-156218.04,TRUE,1148443,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8254
-453440.73,TRUE,3313926,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8971
-82430.54,TRUE,610847,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8076
-222682.07,TRUE,1632682,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04255
-276019.1,TRUE,2021281,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8543
-293015.1,TRUE,2145109,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8584
-51893.01,FALSE,388359,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03843
-167963.24,TRUE,1234015,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04123
-155527.15,TRUE,1143409,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04093
-152487.21,TRUE,1121261,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8245
-66401.79,FALSE,494066,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03878
-178326.66,FALSE,1309520,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04148
-215220.41,TRUE,1578318,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04237
-369289.82,TRUE,2700826,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8768
-400518.24,TRUE,2928347,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04684
-33238.87,FALSE,252450,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03798
-113244.42,TRUE,835349,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03991
-273946.42,TRUE,2006180,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8538
-300200.4,FALSE,2197459,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04442
1237.62,TRUE,123,ASD,2017-06-01T07:00:00.000Z,3dbdaf10-46ac-11e7-9213-b3f7b52c6a8b
-25639.03,TRUE,197080,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7939
-306832.98,FALSE,2245782,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04458
-344970.34,FALSE,2523641,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04550
-208864.18,TRUE,1532008,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8381
-453578.91,FALSE,3314933,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04812
-153869,FALSE,1131328,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04089
-239263.53,FALSE,1753490,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04295
-324658.05,TRUE,2375651,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04501
-31995.26,FALSE,243390,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03795
-446117.25,FALSE,3260569,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04794
-32824.33,FALSE,249430,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03797
-267037.47,FALSE,1955843,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04362
-403696.35,TRUE,2951502,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8851
-183715.63,FALSE,1348783,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04161
-124022.37,FALSE,913874,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04017
-366526.24,FALSE,2680691,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04602
-36831.52,TRUE,278625,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7966
-451920.77,FALSE,3302852,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04808
-418619.66,TRUE,3060229,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8887
-399274.63,TRUE,2919287,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04681
-429950.33,FALSE,3142782,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04755
-387114.89,TRUE,2830694,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8811
-457586.1,TRUE,3344128,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8981
-440313.74,TRUE,3218287,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04780
-191868.18,TRUE,1408180,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8340
-454822.52,FALSE,3323994,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04815
-220194.85,TRUE,1614560,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04249
-132174.92,TRUE,973271,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8196
-309596.56,TRUE,2265917,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8624
-410467.11,TRUE,3000832,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04708
-47333.11,TRUE,355137,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03832
-316367.32,FALSE,2315247,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04481
-11959.33,TRUE,97413,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7906
-420001.45,FALSE,3070297,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04731
-389325.75,TRUE,2846802,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04657
-463113.25,TRUE,3384398,ASD,2017-05-27T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04835
-76765.21,FALSE,569571,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03903
-157047.11,TRUE,1154483,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8256
-273531.88,TRUE,2003159,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8537
-241750.75,FALSE,1771611,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04301
-106611.84,FALSE,787026,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03975
-11544.79,TRUE,94393,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7905
-417376.06,TRUE,3051169,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8884
-359479.12,TRUE,2629348,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04585
-134247.61,TRUE,988372,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8201
-288040.66,TRUE,2108866,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8572
-199468.02,FALSE,1463550,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04199
-409914.4,TRUE,2996805,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8866
-194908.12,FALSE,1430328,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04188
-60045.57,TRUE,447756,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8022
-354504.68,TRUE,2593105,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04573
-40147.81,TRUE,302787,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7974
-310425.63,TRUE,2271957,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8626
-301858.54,FALSE,2209540,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04446
-423732.28,FALSE,3097479,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04740
-327421.63,TRUE,2395785,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8667
-153730.82,TRUE,1130322,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8248
-143091.05,TRUE,1052803,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04063
-337370.51,TRUE,2468270,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8691
-165476.02,TRUE,1215894,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04117
-48162.19,FALSE,361177,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03834
-166719.63,TRUE,1224955,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04120
-45951.32,TRUE,345070,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7988
-68059.94,FALSE,506147,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03882
-407427.18,TRUE,2978684,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8860
-13755.65,TRUE,110501,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03751
-204718.82,TRUE,1501806,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8371
-249626.94,FALSE,1828995,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04320
-234979.98,TRUE,1722281,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8444
-163817.88,FALSE,1203813,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04113
-302273.08,TRUE,2212560,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04447
-400380.06,TRUE,2927341,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8843
-327145.27,TRUE,2393772,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04507
-3254.06,TRUE,33989,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7885
-371915.22,TRUE,2719954,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04615
-366940.78,TRUE,2683711,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04603
-147236.42,FALSE,1083005,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04073
-42635.03,TRUE,320908,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7980
-235394.52,TRUE,1725301,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8445
-138807.51,TRUE,1021594,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8212
-450953.51,TRUE,3295805,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8965
-84917.76,TRUE,628968,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8082
-230420.08,TRUE,1689059,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8433
-152625.39,FALSE,1122268,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04086
-365973.53,TRUE,2676664,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8760
-43878.64,TRUE,329969,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7983
-21079.13,TRUE,163858,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7928
-257779.49,TRUE,1888392,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8499
-304345.76,FALSE,2227661,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04452
-145440.09,TRUE,1069918,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8228
-271459.2,TRUE,1988058,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8532
-182472.02,FALSE,1339722,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04158
-286520.69,FALSE,2097792,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04409
-30337.12,FALSE,231309,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03791
-71376.23,FALSE,530309,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03890
-146269.16,TRUE,1075958,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8230
-85470.47,FALSE,632995,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03924
-254877.74,TRUE,1867250,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8492
-443215.5,FALSE,3239428,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04787
-457309.74,FALSE,3342115,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04821
-179984.8,FALSE,1321601,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04152
-194079.04,TRUE,1424288,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04186
-404939.96,TRUE,2960563,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8854
-231387.33,TRUE,1696106,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04276
-133418.53,TRUE,982332,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8199
-71652.59,TRUE,532322,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8050
-237605.38,TRUE,1741409,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04291
-256535.88,TRUE,1879331,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8496
-187308.28,TRUE,1374958,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8329
-149999.99,TRUE,1103140,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8239
-14861.08,TRUE,118555,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7913
-318716.36,TRUE,2332361,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8646
-175424.9,TRUE,1288379,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04141
-13341.12,FALSE,107481,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03750
-148065.49,TRUE,1089046,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04075
-402452.74,TRUE,2942442,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8848
-434372.05,TRUE,3174997,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8925
-10024.83,TRUE,83319,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03742
-66678.15,TRUE,496080,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8038
-411710.72,TRUE,3009893,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04711
-284033.47,FALSE,2079671,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04403
-72896.2,TRUE,541383,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8053
-18591.91,TRUE,145736,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7922
-56038.38,TRUE,418561,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03853
-393056.58,TRUE,2873984,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04666
-352708.36,TRUE,2580018,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8728
-404525.42,TRUE,2957543,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8853
-116146.18,FALSE,856490,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03998
-99979.25,FALSE,738702,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03959
-412539.8,FALSE,3015933,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04713
-24533.6,FALSE,189026,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03777
-243270.71,TRUE,1782685,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8464
-184406.53,TRUE,1353816,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8322
-453855.27,TRUE,3316946,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8972
-14999.26,TRUE,119561,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03754
-190624.57,TRUE,1399119,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8337
-378133.26,TRUE,2765257,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04630
-203198.85,FALSE,1490732,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04208
-89201.3,FALSE,660177,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03933
-421659.6,TRUE,3082378,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04735
-202646.13,TRUE,1486705,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8366
-420415.99,TRUE,3073317,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04732
-15828.34,FALSE,125602,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03756
-153039.93,TRUE,1125288,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04087
-310840.17,TRUE,2274977,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8627
-330876.1,TRUE,2420954,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04516
-435201.13,TRUE,3181037,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8927
-127200.48,TRUE,937029,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8184
-322999.91,FALSE,2363570,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04497
-134385.78,TRUE,989379,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04042
-48576.72,TRUE,364198,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03835
-457171.56,TRUE,3341108,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8980
-142123.8,TRUE,1045756,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8220
-145854.63,TRUE,1072938,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8229
-421106.88,TRUE,3078351,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8893
-449848.08,FALSE,3287751,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04803
-12926.58,FALSE,104460,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03749
-146821.88,TRUE,1079985,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04072
-111171.74,FALSE,820248,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03986
-320927.22,TRUE,2348469,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04492
-68474.48,TRUE,509167,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03883
-172523.14,FALSE,1267237,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04134
-66816.33,FALSE,497086,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03879
-214391.33,FALSE,1572278,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04235
-207206.03,TRUE,1519927,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8377
-365282.63,FALSE,2671630,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04599
-362242.7,TRUE,2649482,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8751
-148480.03,FALSE,1092066,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04076
-360999.09,TRUE,2640422,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8748
-456895.2,FALSE,3339095,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04820
-259990.35,TRUE,1904500,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04345
-1734.09,FALSE,22915,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03722
-153316.29,TRUE,1127301,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8247
-184959.24,FALSE,1357843,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04164
-205547.89,TRUE,1507847,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8373
-443491.86,TRUE,3241441,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8947
-47194.93,TRUE,354130,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7991
-85746.83,TRUE,635009,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8084
-34758.84,TRUE,263524,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7961
-358650.05,FALSE,2623307,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04583
-110204.49,TRUE,813201,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8143
-92793.95,TRUE,686352,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8101
-341101.33,TRUE,2495452,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8700
-123607.83,FALSE,910854,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04016
-448880.83,TRUE,3280704,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8960
-390431.18,TRUE,2854856,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8819
-164232.41,TRUE,1206833,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04114
-329079.77,TRUE,2407866,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8671
-230972.8,FALSE,1693086,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04275
-234150.91,TRUE,1716240,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8442
-119877.01,FALSE,883672,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04007
-46365.86,TRUE,348090,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7989
-407565.36,FALSE,2979691,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04701
-163265.16,TRUE,1199786,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8271
-451506.23,TRUE,3299832,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04807
-298956.79,FALSE,2188398,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04439
-173766.75,FALSE,1276298,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04137
-214805.87,FALSE,1575298,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04236
-13202.94,TRUE,106474,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7909
-271873.73,TRUE,1991079,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8533
-307938.41,TRUE,2253836,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8620
-14032.01,TRUE,112514,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7911
-51063.94,TRUE,382319,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03841
-23289.99,FALSE,179965,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03774
-132589.46,TRUE,976291,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8197
-173628.58,TRUE,1275291,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8296
-425666.79,TRUE,3111573,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8904
-19835.52,TRUE,154797,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7925
-132727.64,FALSE,977298,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04038
-342483.12,FALSE,2505519,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04544
-222267.53,FALSE,1629661,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04254
